상품명,연결중심성,매개중심성,연결&매개 상위 10% 여부,ip포함여부
★몽뜨)프리로망스트윈하트,0.0026542800265428003,0.0024639332517309657,0,X
오뚜기)순후추팝콘50g,0.028533510285335104,0.0025712940875828394,0,X
SB)치폴레핫치킨샐러드도시락(한정),0.0019907100199071,8.559630595300558e-05,0,X
PB)장충동담백한편육265g,0.0046449900464499,0.0001990570383144247,0,O
G)치로루초코초코모찌35g,0.0338420703384207,0.004186152167423905,1,X
굿지앤)직화석쇠고추장불고기150g,0.0013271400132714001,0.0006013906622280826,0,X
딸기키티)딸기케이크팝30g,0.0185799601857996,0.002404985149501551,0,X
삼립)메타몽의커스터드롤케익85g,0.0185799601857996,0.0009961144631871071,0,X
오뚜기)컵누들짬뽕맛소컵,0.011944260119442602,0.0003615715867745283,0,X
삼립)끼리크림치즈보름달88g,0.0165892501658925,0.0006022390640805605,0,X
삼립)고라파덕의치즈데니쉬100g,0.014598540145985401,0.0013954068727921856,0,X
뚜또)코코포도210g,0.013271400132714002,0.0011108596414459472,0,X
그린)숯불치킨데리버거,0.025215660252156602,0.001646327031691938,0,X
총동원)그릴리직화소시지김밥,0.0185799601857996,0.0005212108157412367,0,X
유앤)말랑코코망고맛66ml,0.0092899800928998,0.0002547273738050106,0,X
엔제이)후루츄(딸기맛)90g,0.019243530192435302,0.0011094149683289118,0,X
PKJ)버섯모양사우어젤리50g,0.026542800265428004,0.0005726605478993452,0,X
위스트)마라곤약 마라맛,0.010617120106171201,0.00048597104736050644,0,X
자임)콜라겐젤리애사비130g,0.0245520902455209,0.0035359412810622506,0,X
SAMG)로열티니핑컬러팝콘45g,0.0112806901128069,0.000279318567615909,0,X
롯데)대만식딸기샌드,0.012607830126078301,0.0020408638270300794,0,X
삼립)주종발효초코크림소보루85g,0.029197080291970802,0.004276641315292329,0,X
삼립)추억의아시나요99g,0.019243530192435302,0.0005151669704675711,0,X
롯데)엄마손스윗버터갈릭127g,0.012607830126078301,1.0153095681869767e-05,0,X
CJ)비비고김치볶음150g,0.005972130059721301,0.00013374716597949895,0,X
롯데)크래미와사비캘리포니아롤,0.029860650298606503,0.0015982970252790025,0,X
롯데)치킨샐러드캘리포니아롤,0.025215660252156602,0.0007966690174642476,0,X
동원)그릴리직화닭꼬치데리야끼75g,0.0112806901128069,0.0006900654607468174,0,X
그린)디지게매운돈까스삼각(양념맛),0.0318513603185136,0.0013680939970321438,0,X
SAMG)하츄핑비스킷65g,0.0338420703384207,0.0035041367330918573,0,X
삼립)25년정통단팥호빵(4입),0.010617120106171201,0.003690036742173885,0,X
자이언츠)쌔리라빠지락라면,0.0364963503649635,0.006094071722800799,1,O
CJ)쁘띠첼과일젤리밀감90g,0.015262110152621102,0.0008485905154033117,0,X
삼립)허쉬아몬드초코와플68g,0.0072992700729927005,0.0003051061061849541,0,X
그린)팥떡궁합샌드,0.005972130059721301,0.00024016230994911727,0,X
팔도)뽀로로짜장컵,0.0046449900464499,1.8254738638362183e-05,0,X
삼립)미각초코카스테라롤128g,0.025879230258792303,0.0008835070189979356,0,X
팔도)남자라면큰컵,0.033178500331785,0.0012714554609795884,0,X
하림)직화갈비맛핫바65g,0.0079628400796284,0.0003714142432753238,0,X
이그니스)랩노쉬프로틴스트로베리350ml,0.0079628400796284,0.0006198103821975109,0,X
롯데)길리안템테이션오리지널(4입),0.0019907100199071,9.839020918840069e-07,0,X
매일)그릭드링크바나나190ml,0.006635700066357001,0.00032910997722512364,0,X
쿡인페이퍼)즉석참깨라면,0.0225613802256138,0.002872169371077181,0,X
간장닭강정세트,0.0053085600530856005,6.674760506204784e-05,0,X
삼양)푸팟퐁커리불닭볶음면큰컵,0.026542800265428004,0.0035347006302072874,0,X
하늘)충칭소면컵,0.0185799601857996,0.0023973475761380303,0,X
동원)개성한입쏙고기만두168g,0.006635700066357001,0.00022156820147953456,0,X
롯데)탱글쏘야&불고기도시락,0.0159256801592568,0.0007805847740299312,0,X
오뚜기)레드칠리미트볼180g,0.0013271400132714001,2.052644711411793e-05,0,X
오뚜기)육즙가득떡갈비180g,0.0013271400132714001,0.00036572025519844624,0,X
카브루)말차하이볼500ml캔,0.0338420703384207,0.0029676609619809693,0,X
무학)톡소다자몽허니블랙티하이볼500ml캔,0.0046449900464499,5.906235600741056e-06,0,X
골든)카발란싱글몰트드라이하이볼320ml캔,0.0033178500331785005,1.3620163173483527e-06,0,X
PB)디저트39솔티카라멜우유500ml,0.0072992700729927005,0.0004661162486536554,0,O
초코텍)퍼지딸기100g,0.0185799601857996,0.000278955684554461,0,X
콕콕콕)스파게티토스트,0.026542800265428004,0.0019236999004981366,0,X
제이탑)큐브쫀득쿠키(초코쿠키)50g,0.034505640345056404,0.009138077254574602,1,X
그린)닭가슴살몸짱버거,0.0072992700729927005,0.00040922557832071856,0,X
삼립)로만밀햄치즈에그머핀,0.019907100199071003,0.0015928407040948622,0,X
PB)말차딸기라떼250ml,0.014598540145985401,0.0006050931435907169,0,O
칠성)핫식스더프로애플망고355ml,0.0039814200398142,0.001796839183489768,0,X
MDS)스틱참치마요50g,0.008626410086264101,0.001207207519395948,0,X
롯데)최강록의소보로삼각,0.008626410086264101,0.0011004348798882976,0,X
프로엠)아몬드빼빼로하트4입,0.005972130059721301,1.6467816806406966e-05,0,X
PB)김맛나160g,0.023888520238885203,0.0018646384047721154,0,O
롯데)참치인가샌드위치,0.0039814200398142,0.0001852599074579963,0,X
롯데)스리라차치킨샌드,0.021234240212342402,0.002279879954087232,0,X
투데이)씬피넛버터샌드80g,0.015262110152621102,0.0004488927050062118,0,X
청정)오징어튀김120g,0.0046449900464499,1.7156863175268895e-05,0,X
CJ)햇반100%통곡물밥130g,0.012607830126078301,0.0004490708719196849,0,X
광천)소문난광천김5g,0.0039814200398142,0.0,0,X
해태)후렌치파이매실맛192g,0.030524220305242204,0.000775390331762289,0,X
롯데)아몬드빼빼로37g(테디베어),0.039814200398142006,0.01926532355956973,1,X
아띠)아톰초콜릿맛와퍼스틱60g,0.0072992700729927005,9.23579827863964e-05,0,X
네슬레)킷캣청키로투스,0.006635700066357001,0.00010904425508066684,0,X
3블루밍)미니뿌인형키링set_화이트,0.0006635700066357001,0.0,0,X
3블루밍)자석카드지갑set,0.0006635700066357001,0.0,0,X
MQ)프링글스양파맛70g,0.014598540145985401,0.00016779957311040115,0,X
CJ)1등급훈제대란2구,0.0072992700729927005,0.0001588981093823104,0,X
델토리)스웨디시스타일딸기홀릭47g,0.0205706702057067,0.0002575881664392614,0,X
그린)머쉬룸투움바비프버거,0.0185799601857996,0.0011923113560367426,0,X
로투스)비스코프트윈팩25g,0.008626410086264101,0.00038005257443719277,0,X
유앤)미니약과도넛18g,0.0033178500331785005,8.504187084858454e-06,0,X
G)스틱휘낭시에초콜릿39g,0.0245520902455209,0.0008926587404212562,0,X
그린)전주비빔듬뿍김밥,0.027206370272063702,0.0014621302467029893,0,X
PB)오징어얼라이브매콤볶음면,0.028533510285335104,0.0027266085626502547,0,O
하림)맛닭가슴살엽떡맛100g,0.029197080291970802,0.003822725244154963,0,X
써라클)베노프단백질바(청키초코)50g,0.013934970139349702,0.0006593625345576678,0,X
현대)더커진맛다시참치마요,0.0225613802256138,0.0017717808683507606,0,X
미정)얼음동동물비빔냉면242g,0.006635700066357001,0.00022971521544876594,0,X
롯데)마가렛트크림치즈갈릭176g,0.0165892501658925,2.7955529249663225e-05,0,X
삼립)풍미촉촉메론치즈케익100g,0.0165892501658925,0.0034065045271190345,0,X
풍림)집대성의바로먹는깐반숙란96g,0.017252820172528202,0.0015724773127038297,0,X
★미루)러브로즈부케,0.0039814200398142,0.001232847860934056,0,X
★미루)큐리티러브,0.0033178500331785005,0.0,0,X
시원)허니뻥이요90g,0.0072992700729927005,6.189642991375988e-05,0,X
이정후)치즈폭탄버거,0.027869940278699403,0.0012872050890116277,0,X
이정후)치즈폭탄토마토파스타,0.0072992700729927005,4.0765579255036536e-05,0,X
롯데)함박&부대볶음 5찬도시락,0.008626410086264101,0.0003873104157828002,0,X
삼립)메가불고기버터갈릭버거,0.009953550099535502,8.509032325529222e-05,0,X
투데이)무이티케이크마시멜로6입,0.030524220305242204,0.0008236582407600888,0,X
훈스)옥수수콘마요빵110g,0.013934970139349702,0.0009991515567757765,0,X
좀비딸)로스팜마요계란볶음밥삼각,0.0185799601857996,0.0017045978199737542,0,X
이정후)불고기김치볶음밥삼각,0.0112806901128069,0.00025504167215666395,0,X
하림)오징어초빔면큰컵,0.010617120106171201,0.0017743984516397832,0,X
PB)돌체라떼320ml,0.012607830126078301,0.0005041930893544052,0,O
크라운)키커바크리미밀크28g,0.0079628400796284,0.0005671876471941559,0,X
켈로그)그래놀라넛츠앤씨드220g,0.0046449900464499,0.0001782040936227467,0,X
삼립)베리스윗파운드95g,0.005972130059721301,0.00010304702190452135,0,X
오리온)카스타드로얄밀크티12입,0.008626410086264101,2.005542729248686e-05,0,X
종근당건강)아임비타에너지샷150ml,0.0033178500331785005,0.0025232260714872366,0,X
CJ)맥스봉오리지널70g,0.0039814200398142,0.00016259813231713364,0,X
쿡인페이퍼)즉석무파마,0.019243530192435302,0.0005289700266387955,0,X
그린)치킨마요에그말이,0.005972130059721301,0.00027411343911412596,0,X
롯데)티처스맵닭치킨치즈버거,0.019243530192435302,0.0014711193659506224,0,X
오리온)닥터유단백질드링크딸기350ml,0.006635700066357001,0.0001738358440524048,0,X
CJ)습김치덮밥(컵반)252g,0.0026542800265428003,2.7647841038945937e-05,0,X
하림)용가리까르보나라볶음면큰컵,0.0092899800928998,0.00020376423300251487,0,X
해태)후렌치파이샤인머스캣192g,0.0165892501658925,0.0025991107319923317,0,X
롯데)초코8갑(티니핑25년),0.0079628400796284,1.3834173585734613e-05,0,X
롯데)빼빼로캐리어4입,0.010617120106171201,5.2842229800172746e-05,0,X
그린)촵촵스테이크버거,0.013934970139349702,0.0004479437618251482,0,X
앙리마티스)하트와인볼(로제)500ml캔,0.021897810218978103,0.0015574272142322898,0,X
유앤)쿼카푸딩젤리90g,0.0046449900464499,0.0006436321452973371,0,X
K리그)슛!비타민워터레몬340ml,0.005972130059721301,3.968177604161094e-05,0,X
PB)최강록의리얼웨지감자45g,0.06901128069011281,0.004028509354848416,1,O
쿡인페이퍼)즉석짜슐랭,0.0053085600530856005,0.0,0,X
롯데)꼬깔콘딸기86g,0.0159256801592568,0.0008182647222360358,0,X
오리온)통크딸기45g,0.0112806901128069,7.061619479114823e-05,0,X
롯데)야채크래커83g,0.031187790311877902,0.0009805833693455799,0,X
SAMG)하츄핑미니꿀약과90g,0.010617120106171201,0.00022060348654397453,0,X
PB)미트파스타292.5g,0.025215660252156602,0.002255916509265434,0,O
롯데)미노리키친간장닭삼각,0.019243530192435302,0.002122703268711705,0,X
롯데)파이열매73g,0.06436629064366291,0.005119494949747478,1,X
풀무원다논)액티비아사과150g,0.013934970139349702,0.0010492316976572476,0,X
MZ)AFC미니치즈크래커150g,0.010617120106171201,0.00014626965189433645,0,X
매일)흰우유(멸균)200ml,0.0079628400796284,0.00014978961081231178,0,X
오뚜기)참깨찐만두180g,0.012607830126078301,0.0008641094369132205,0,X
삼립)닥트리오금빛초코슈80g,0.010617120106171201,0.00030966005033388437,0,X
PB)콩닥콩닥커피우유500ml,0.019243530192435302,0.0011536664012265377,0,O
스위트)알포트미니몽블랑초콜릿55g,0.021234240212342402,0.0008652854303885088,0,X
선우)베이커리초콜릿39g,0.012607830126078301,0.00041671996248853876,0,X
즉석도넛)단팥찹쌀도넛,0.0019907100199071,0.0012328478609340563,0,X
대왕지파이,0.011944260119442602,0.0028511026662836328,0,X
딸기키티)스트로베리초코라떼275ml,0.011944260119442602,0.00019462413998121936,0,X
남양)테이크핏몬스터초코바나나350ml,0.0053085600530856005,0.0002644023467809897,0,X
삼립)핫스파이시후랑크70g,0.0092899800928998,0.0005693483029130596,0,X
쿡인페이퍼)즉석까르보불닭볶음면,0.0112806901128069,3.292355782250895e-05,0,X
PB)럭히밥사골곰탕꾹밥225g,0.0033178500331785005,6.842637818818668e-05,0,O
★미루)사랑의프로포즈,0.0039814200398142,0.003695899877596449,0,X
PB)바밤바알밤크림빵110g,0.0225613802256138,0.0045310717000030575,0,O
유라가)푸하하소금우유생크림떡80g,0.012607830126078301,0.0017765485044899374,0,X
롯데)통김밥 ,0.0338420703384207,0.002799317851518223,0,X
동원)양반오미밥130g,0.012607830126078301,0.0006344663199577267,0,X
스위트)부르봉블란츌고구마16입,0.013934970139349702,3.527716354548952e-05,0,X
풍림)뵈르뵈르엄친딸푸딩90g,0.0092899800928998,0.0006749594349491275,0,X
삼립)더블딥초코꾸덕파이70g,0.015262110152621102,0.0010213675048474035,0,X
델토리)실타래초콜릿60g,0.017916390179163903,0.0004814705318718721,0,X
딸기키티)베노프단백질바(딸기치즈)50g,0.006635700066357001,9.291798448280083e-05,0,X
익스트림)에너지퍼스트펭귄250ml,0.0019907100199071,0.00031102443665905567,0,X
링티)씨너지에너지드링크250ml,0.0019907100199071,4.3922184887591454e-05,0,X
PB)이정후프로틴초코330ml,0.006635700066357001,0.00021878678106931367,0,O
농심)빵부장말차빵55g,0.029197080291970802,0.003177970254058317,0,X
이정후)후스틱55g,0.0072992700729927005,0.0008948341953047937,0,X
농심)츄파춥스젤리사워튜브90g,0.0225613802256138,0.0015424263413326717,0,X
삼립)로만밀땅콩미니샌드76g,0.008626410086264101,0.0008065952259577299,0,X
CJ)비비고붕어빵젤리포도40g,0.009953550099535502,7.506452483882114e-05,0,X
동서)스타벅스카페베로나블랙275ml,0.0046449900464499,0.0009393696187417083,0,X
PB)든든에그포테이토샐러드110g,0.0245520902455209,0.0033695120166763797,0,O
오리온)포도알맹이6P,0.0019907100199071,6.264391774456493e-07,0,X
풀무원)아임리얼100사과140ml,0.0046449900464499,8.396997267345362e-05,0,X
하림)맛닭가슴살새우100g,0.0159256801592568,0.00037887880210527795,0,X
그린)게맛있는샌드,0.025879230258792303,0.0023965382114386202,0,X
삼립)포켓몬피치요거미니샌드(5입)95g,0.0019907100199071,0.00043794230065718483,0,X
스위트)부르봉블란츌딸기랑그드샤40g,0.0338420703384207,0.003788918585004328,1,X
엠즈)크림에빠진납작복숭아롤80g,0.0046449900464499,0.00016542394169619776,0,X
롯데)골드후라이드치킨버거3.0,0.025879230258792303,0.001066975719641888,0,X
롯데)치폴레대파닭구이웜볼,0.008626410086264101,0.00013184554204977294,0,X
나무)버터샌드60g,0.013934970139349702,9.063725099298178e-05,0,X
롯데)드림카카오82% 86g,0.010617120106171201,0.0004547543488390424,0,X
롯데)이너프베이크드쿠키애플43g,0.015262110152621102,0.0007201578571333714,0,X
롯데)진국사골곰탕국밥45g,0.0019907100199071,0.00031255490624128616,0,X
롯데)포켓델리푸실리파스타샐러드,0.006635700066357001,0.00013049347566754664,0,X
하림)오늘단백돌체라떼250ml,0.0072992700729927005,0.0018475083262102386,0,X
롯데)반반김밥_돈까스&제육,0.0072992700729927005,0.00030119883347633284,0,X
맛제일)3900스팸&비엔나도시락,0.025879230258792303,0.000586003474808185,0,X
롯데)빼빼로샘플러6입,0.006635700066357001,0.0001073988414392254,0,X
하늘)무화과블랙베이글칩60g,0.013271400132714002,0.0006831741375280699,0,X
동서)레드불핑크250ml,0.0053085600530856005,0.0026301398980549577,0,X
지지푸드)XXL슈퍼슈프림피자190g,0.012607830126078301,0.0005556036468836528,0,X
써라클)베노프단백질바(트러플피넛)50g,0.017916390179163903,0.0010906419778809397,0,X
롯데)바른목장딸기우유크림빵100g,0.011944260119442602,0.0003784363502747625,0,X
그린)햄듬뿍치즈샌드,0.021897810218978103,0.00032237565252035683,0,X
롯데)백년가게춘천오수물막국수,0.0006635700066357001,0.0,0,X
한양)숏바디버터불고기40g,0.0039814200398142,0.00023121816034991536,0,X
그린)디지게매운돈까스김밥(눈물맛),0.029197080291970802,0.000721970519363268,0,X
롯데)더블치즈불고기버거,0.028533510285335104,0.000582187311067651,0,X
롯데)프리미엄몽쉘말차딸기216g,0.023888520238885203,0.0009218993431929027,0,X
인디)247블라스트레몬490ml캔,0.0013271400132714001,0.0,0,X
PB)카라멜라떼320ml,0.010617120106171201,0.0004589381536120344,0,O
삼립)알로하코코넛보름달88g,0.011944260119442602,0.0006055029175712273,0,X
롯데)빼빼로자이언츠기획(2입),0.012607830126078301,0.002980119435017668,0,O
뚜또)코코레몬210g,0.008626410086264101,0.0001300077841657105,0,X
CJ)닭가슴살순살청양100g,0.0165892501658925,0.0008345728407124839,0,X
롯데)초코우유크림소금빵120g,0.015262110152621102,0.003014180054684629,0,X
롯데)오리지날프랑크90g,0.017916390179163903,0.0026761971913242355,0,X
그린)맛장우맛자랑 직화닭갈비,0.021234240212342402,0.0033904263148779343,0,X
이정후)함박스테이크김밥,0.005972130059721301,0.00012508335643519642,0,X
삼립)그레인치킨샐러드170g,0.0006635700066357001,0.0,0,X
삼립)그레인불고기샐러드170g,0.0006635700066357001,0.0,0,X
나무)아삭귤젤리35g,0.06104844061048441,0.0043856860122075255,1,X
삼립)프로H.메밀꿀호떡90g,0.0225613802256138,0.0008789501966267539,0,X
MQ)켈로그단백질바K50g,0.0072992700729927005,0.0001930724082930215,0,X
삼립)시그니처얼그레이카스테라125g,0.005972130059721301,0.00025016925375578256,0,X
롯데)이너프골든츄이바35g,0.006635700066357001,0.0004009405204492876,0,X
이노엔)티로그청포도아이스티500ml,0.0019907100199071,0.001523172068361186,0,X
삼립)메가불고기에그버거,0.0165892501658925,0.0010355669295124036,0,X
유앤)크리스피초코봉12g,0.013934970139349702,0.00015843484280507318,0,X
유앤)미니약과도넛초코18g,0.0072992700729927005,0.00018728382450365082,0,X
농심)새우깡3번들,0.0013271400132714001,0.0,0,X
오리온)올스타스낵4묶음,0.0013271400132714001,0.0,0,X
오리온)초코송이딸기4P,0.014598540145985401,0.00038780629704521826,0,X
스위트)부르봉루몽드크레페88g,0.005972130059721301,3.234370564435885e-05,0,X
프레)캐치티니핑홍삼포도맛100ml,0.012607830126078301,0.00047125183065600595,0,X
아리)즉석까르보불닭볶음면,0.0006635700066357001,0.0,0,X
삼립)정통크림샌드99g,0.029860650298606503,0.001871705312252172,0,X
삼경)캬라파키포켓몬초콜릿29g,0.014598540145985401,0.000916098977622964,0,X
쿡인페이퍼)즉석신라면블랙,0.014598540145985401,0.00019794258485309518,0,X
롯데)가나초코바자이언츠기획(4입),0.011944260119442602,0.0026208227079713734,0,O
델토리)크랩새우땅콩카라멜60g,0.0205706702057067,0.0001228366120480414,0,X
삼립)달콤제주감귤타르트45g,0.021234240212342402,0.00226866457170296,0,X
엔제이)타쿠미야딸기타르트144g,0.0033178500331785005,1.3515371256267084e-06,0,X
엔제이)타쿠미야녹차타르트144g,0.0026542800265428003,0.0,0,X
동서)스타벅스시그니처초콜릿200ml,0.0026542800265428003,2.76356517958598e-05,0,X
선우)동결건조곰모양젤리13g,0.008626410086264101,7.572542364887169e-05,0,X
선우)빅납작복숭아80g,0.017252820172528202,0.00025725000847610333,0,X
PB)스팸마요덮밥314.2g,0.014598540145985401,0.0009707616859520572,0,O
롯데)11찬도시락,0.008626410086264101,9.427181038213334e-05,0,X
오리온)마이구미제로54g,0.0318513603185136,0.0013080611287748115,0,X
6스위트)메이지밀크초콜릿스틱41g,0.0053085600530856005,3.0081565780661476e-05,0,X
롯데)바른목장우유크림빵100g,0.012607830126078301,0.0004353572801460219,0,X
삼립)25년꿀고구마호빵(4입),0.0039814200398142,0.0001801334879505177,0,X
훈스)불고기&소시지핫도그145g,0.0033178500331785005,8.620759097211315e-05,0,X
롯데)더꽉찬직화불고기김밥,0.005972130059721301,0.0007527178510381574,0,X
미정)미정당불어묵납작당면353g,0.0079628400796284,9.187657766664131e-05,0,X
맛제일)콘치즈떡갈비김밥,0.0418049104180491,0.0021665778518238717,0,X
MDS)고구마&단호박샐러드200g,0.0072992700729927005,0.00012492048201250336,0,X
삼립)끼리크림치즈파운드(2입),0.0053085600530856005,9.30132726574355e-05,0,X
서울)멸균흰우유200ml,0.008626410086264101,0.0009856356150893504,0,X
미정)얼음동동물냉면245g,0.0072992700729927005,0.0006285712097815063,0,X
CJ)맥스봉진한풍미후랑크65g,0.029197080291970802,0.0045268904724488105,0,X
롯데)듬뿍에그유부초밥,0.0112806901128069,0.000920719243377694,0,X
매일)멸균딸기200ml,0.015262110152621102,0.0011229610714421137,0,X
4산리오)카드케이스set,0.0013271400132714001,8.812350685733068e-07,0,X
★아띠)히말라야바좀바메가롤리팝135g,0.0006635700066357001,0.0,0,X
미성)오트밀미니바이트40g,0.0026542800265428003,2.9964490010112067e-06,0,X
칠성)델몬트사과제로200ml,0.0079628400796284,0.0003422754177961525,0,X
그린)더꽉찬돈까스김밥,0.017916390179163903,0.0013054253963474534,0,X
MQ)켈로그크런치넛에너지바40g,0.005972130059721301,6.478916058888563e-05,0,X
딸기키티)패스츄리딸기샌드,0.010617120106171201,0.0002662589932374917,0,X
한도초과)바싹불고기&함박도시락,0.027869940278699403,0.0011760421812156041,0,O
그린)중식여신박은영마라어묵우동,0.0013271400132714001,1.041904342111137e-05,0,X
에이스)와사비치킨아몬드80g,0.0026542800265428003,0.0002556033643967427,0,X
삼립)야채호빵100g(1입),0.0205706702057067,0.0014157755914779764,0,X
PB)쪼코쪼코초코우유500ml,0.025215660252156602,0.002079986524798227,0,O
그린)울트라트리플치즈버거,0.021897810218978103,0.0014069116696038427,0,X
삼립)더블불고기투움바버거,0.026542800265428004,0.0014187337125001014,0,X
롯데)렌틸콩유부초밥&에그샐러드,0.0053085600530856005,0.00032706786986016096,0,X
SAMG)오로라핑의오로라빛젤리50g,0.0185799601857996,0.0011409253030736821,0,X
PB)감자칩사워크림앤어니언110g,0.0013271400132714001,0.0012328478609340563,0,O
선우)푸투안초코모찌30g,0.0225613802256138,0.0011639291468083254,0,X
삼립)연단팥보름달88g,0.006635700066357001,1.1227613465591771e-05,0,X
APP예약)치킨마요덮밥,0.0006635700066357001,0.0,0,X
"APP예약)3,900나시고랭볶음밥",0.0006635700066357001,0.0,0,X
PB)갈비만두168g,0.011944260119442602,0.0028515909869330862,0,O
삼립)NEW불고기치즈부리또115g,0.019243530192435302,0.0027644022760513532,0,X
티니핑)초롱핑의패스츄리사각애플90g,0.009953550099535502,0.00010190273803222157,0,X
삼립)꿀고물렛75g,0.0039814200398142,2.0586782632348027e-05,0,X
삼립)씨티델리BBQ치킨&누들불케이노340g,0.0039814200398142,0.000986189170303645,0,X
한성)와일드크래미쉬림프150g,0.0092899800928998,0.000544478989983891,0,X
삼립)허쉬초코바나나샌드80g,0.013271400132714002,0.0009315896919959502,0,X
제이탑)크림치즈베이글160g,0.006635700066357001,0.00038631569803114653,0,X
벨리)삼육두유크림도넛110g,0.0092899800928998,0.00021741429449917424,0,X
종근당)락토핏마시는유산균사과130ml,0.008626410086264101,0.0012559751156430488,0,X
일신)캇예스프레드페르켈175g,0.009953550099535502,9.265482879687141e-05,0,X
"삼립)1,900어니언치즈브레드100g",0.0053085600530856005,0.0007256252677500692,0,X
투데이)스위즐스드럼스틱사우어체리&애플 100g,0.023888520238885203,0.0004149946493109815,0,X
삼립)타임핏프로틴치킨샐러드113g,0.014598540145985401,0.0008462633002983936,0,X
KBO)롯데자이언츠도라야끼빵70g,0.021234240212342402,0.001959902178078346,0,O
오리온)톡핑스트로베리&그래놀라,0.0112806901128069,0.00013146333990785044,0,X
PB)이정후솔티카라멜샌드빵160g,0.013934970139349702,0.0003504847142180863,0,O
K리그)슛!팅떡볶이(매콤까르보맛),0.0033178500331785005,3.640640062813864e-05,0,X
롯데)이너프바나나&피넛큐브케이크60g,0.0092899800928998,0.0002448930774407239,0,X
롯데)맛장우김밥매콤제육,0.0039814200398142,0.0003347225196876031,0,X
롯데)아몬드8갑(스키즈25년),0.008626410086264101,6.622305394157149e-06,0,X
삼립)타임핏스모키포크샐러드120g,0.0079628400796284,0.00024142263000687122,0,X
PB)자이언츠육각꼬깔콘고소한맛134g,0.011944260119442602,0.00024380941093871749,0,O
프로엠)빼빼로선물상자9입,0.0026542800265428003,0.0,0,X
롯데)찰떡파이초코바나나250g,0.0112806901128069,9.646198391489644e-05,0,X
PB)산리오마이멜로디아샷추복숭아350ml,0.0033178500331785005,0.0005477047171569399,0,O
PB)이봉원의봉새우볶음밥260g,0.0019907100199071,1.568118430860952e-05,0,O
KBO)끝내기홈런미트부리또130g,0.0159256801592568,0.0013162483898969428,0,O
총동원)요거트참치샌드,0.017916390179163903,0.0009539709315004944,0,X
그린)불닭치킨유부말이,0.012607830126078301,0.0006209119778274288,0,X
칠성)오트몬드프로틴쿠키앤크림250ml,0.010617120106171201,0.0005928849035296562,0,X
KBO)463카라멜땅콩베이스샌드160g,0.013271400132714002,0.00031751007956703527,0,O
7P)스트롱사와복숭아500ml,0.011944260119442602,0.0005424093397332988,0,X
카브루)리얼패션후르츠하이볼355ml캔,0.0112806901128069,0.00032549700403187136,0,X
G)가나프리미엄레몬64g,0.0112806901128069,0.0002871362602093841,0,X
PB)땅콩품은오징어볼200g,0.013934970139349702,0.0004946669282185216,0,O
한도초과)기사식당 바싹불고기,0.017252820172528202,0.0009170824500742166,0,O
삼립)떠롤에올라간메타몽80g,0.0046449900464499,0.00012068752752663895,0,X
롯데)맛장우맛자랑 부대볶음,0.0092899800928998,0.00010842299507813956,0,X
남양)말차에몽190ml,0.026542800265428004,0.0016401206697394726,0,X
KBO)키움히어로즈자색고구마팡100g,0.011944260119442602,0.00012875851302735283,0,O
스위트)트롤리드래곤에그젤리18.8g,0.0072992700729927005,1.45700943649602e-05,0,X
일신)캇예스파티프레드175g,0.013271400132714002,0.0002369805974454469,0,X
서울)저지방멸균흰우유200ml,0.0112806901128069,0.0011468610094080697,0,X
롯데)불닭양념닭강정,0.013271400132714002,0.0002251116292966265,0,X
쿡인페이퍼)즉석진라면순한맛,0.013934970139349702,8.306411371742498e-05,0,X
롯데)포켓델리햄&포테이토샐러드,0.009953550099535502,0.002400143102835711,0,X
대상)청정원스위트콘340g,0.0072992700729927005,0.0005438372639491125,0,X
삼립)끼리크림치즈벨기에와플68g,0.012607830126078301,0.001204202544996151,0,X
켈로그)프로틴그래놀라제로슈거컵35g,0.0026542800265428003,0.00020180097790826134,0,X
오리온)오딸기55g(봄한정),0.014598540145985401,0.0012344215271660871,0,X
그린)초코딸기샌드,0.0079628400796284,0.0017029152956592264,0,X
종근당)락토핏마시는유산균저당130ml,0.0046449900464499,1.8835354745378623e-05,0,X
삼립)허쉬초코딸기데니쉬90g,0.006635700066357001,5.9313672465010284e-05,0,X
삼립)말차초코숲보름달85g,0.009953550099535502,0.0009296252000273461,0,X
롯데)티처스빠다장조림삼각,0.0165892501658925,0.001539339584098529,0,X
삼립)라이츄슈크림데니쉬100g,0.008626410086264101,0.00022388919386822782,0,X
초코텍)제주섬타르트112g,0.0026542800265428003,0.0,0,X
프로엠)시나모롤인형키링(단품),0.0026542800265428003,0.0012328478609340563,0,X
프로엠)쿠로미인형키링(단품),0.0019907100199071,0.0,0,X
스위트)부르봉랑드샤말차16입,0.005972130059721301,6.467889720673552e-05,0,X
엔제이)황금치즈랑그드샤105g,0.0033178500331785005,1.3515371256267084e-06,0,X
풍림)뵈르뵈르멜로망고푸딩90g,0.011944260119442602,0.001390278848207185,0,X
엔제이)젤리코카스타드타이야끼150g(5입),0.005972130059721301,0.0003078371873229262,0,X
세븐카페)완두가득만쥬23g,0.0072992700729927005,0.0001816767112205721,0,X
PB)이정후프로틴바50g,0.0079628400796284,0.0008318976635902948,0,O
쿡인페이퍼)즉석맵탱흑후추소고기라면,0.008626410086264101,0.0,0,X
삼립)마법의망고생크림팬케익60g,0.010617120106171201,0.0011445590177926674,0,X
