post_id,date,timestamp,title,body,likes,comments,url
3658120315063836289,2025-06-19,2025-06-19T02:59:05.000Z,#EVENT,"일본 필수 직구템 ⋆°☁︎
#치로루 초코 솔티바닐라 & 커피젤리🤎
 
🥛 단짠단짠의 정석, 부드러운 마시멜로우가
들어있어 식감까지 킥인 #솔티바닐라
 
☕ 진한 커피 풍미와 크리미한 우유,
가운데 쫀득한 커피맛 젤리가 든 #커피젤리
 
🎁 치로루 2종 중 더 먹어보고 싶은 제품을
댓글로 남겨주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
⠀
☑️일정: 6/19(목)~6/25(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 7/2(수)
 
치로루 초코 솔티바닐라🏷️2,500원
치로루 초코 커피젤리🏷️2,500원
 
#세븐일레븐 #치로루초코",1675,894,https://www.instagram.com/p/DLEQQuFBR6B/
3657396010856473572,2025-06-18,2025-06-18T03:00:01.000Z,#EVENT,"하루종~일 마셔도 줄지 않는
7-SELECT 대용량 벤티 커피 출시😮💞
 
고소하고 깔끔한 커피 본연의 풍미를 담은 #블랙
은은한 향과 부드러운 단맛을 담은 #헤이즐넛향
 
현대인의 필수품 대용량 커피도
세븐일레븐에서 (՞⸝⸝´₢ω₢`⸝⸝՞)🤎
 
🎁 내 커피 취향은 블랙 vs 헤이즐넛향 ?!
댓글로 남겨주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
⠀
☑️일정: 6/18(수)~6/25(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 7/2(수)
 
커피 블랙 벤티🏷️1,800원
커피 헤이즐넛 벤티🏷️1,800원
 
#세븐일레븐 #벤티커피",870,830,https://www.instagram.com/p/DLBrktOB-Pk/
3667422152128502562,2025-07-01,2025-07-01T23:00:00.000Z,#세븐신상,"💥차원이 다른 구성! 한도초과💥
 
기사식당 고기 백반 좋아하는 사람 여기여기 모여라~
바싹 불고기와 매콤 김치제육 구성으로
고기만 가득 담아 든든함이 한도초과인 도시락🍱
 
숯불향 가득한 토핑 듬뿍 넣어 
김밥 전문점 부럽지 않은 맛과 퀄리티의 김밥🍙
가격은 그대로, 양은 더 푸짐하게 늘렸다니! 
 
🎁댓글로 고기 이모티콘🍖🥓을 남겨주세요! 
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
⠀
☑️일정: 7/2(수)~7/7(월)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 7/14(월)
 
한도초과) 기사식당 바싹불고기🏷️5,200원
한도초과) 숯불향가득 불고기김밥🏷️3,200원
(📌7/1~15 제품 구매 시 탐스제로파인애플 355ml 증정)
(📌7월 한달 카카오페이머니/농협카드 결제 시 20% 할인)

#세븐일레븐 #한도초과",972,747,https://www.instagram.com/p/DLlTQQ7BJsi/
3656550157010662462,2025-06-16,2025-06-16T22:59:28.000Z,#EVENT,"오늘 점심, 저녁 메뉴 강.력.추.천✨
토핑 소불고기볶음에 비법 고추장 소스를
추가하여 더욱 맛있어진 전주비빔 삼각김밥!
 
리뉴얼로 더 맛있어진 소고기 전주비빔 삼각김밥
도대체 어디까지 맛있어질 예정이야? 증말류-💚
 
🎁 리뉴얼로 더 맛있어진 소고기 전주비빔 삼각김밥이
궁금하다면 댓글로 ‘삼각김밥’을 외쳐주세요! 
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
⠀
☑️일정: 6/17(화)~6/23(월)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/30(월)
 
소고기전주비빔삼각김밥🏷️1,200원
 
#세븐일레븐 #소고기전주비빔삼각김밥",1509,945,https://www.instagram.com/p/DK-rP6cBPQ-/
3661926275494473058,2025-06-24,2025-06-24T09:00:51.000Z,#EVENT,"🍔진.짜.가. 나.타.났.다🍔
한국인이 좋아하는 진짜 불고기 버거!
 
입 와앙~~ 벌릴 준비 되셨나요(>∇<)ﾉ❤️
감칠맛 장난 아닌 찐 불고기에
깻잎과 양상추까지 가득 들어간 한국식 진짜 버거 납시오~!
 
🎁K 불고기버거가 궁금하다면? 
댓글로 #K불고기버거 를 외쳐주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
⠀
☑️일정: 6/24(화)~6/30(월)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 7/4(금)
 
K불고기버거🏷️3,700원
 
#세븐일레븐 #K불고기버거",1042,930,https://www.instagram.com/p/DLRxou8hG1i/
3655825845857496489,2025-06-15,2025-06-15T23:00:23.000Z,#세븐신상,"🛒6월 셋째 주 신상Pick🛒
 
간편한끼부터 단짠 디저트까지! ⊹ ͜ ͜ ୨୧ ͜ ͜ ⊹
완전 주사위 6의 신상이잖아 ~💯💗
 
🥬 아삭아삭 열무김치와 매콤한 제육열무비빔밥
🍗 오복채 밥과 닭가슴살을 담은 치킨타르타르삼각
🥩 비법 고추장 소스로 비벼낸 소고기전주비빔삼각
🥛 1등급 원유로 만든 정통 우유푸딩
🍫 일본 치로루 Best템! 단짠단짠 초코솔티바닐라
☕ 크리미한 우유에 비터한 커피가 더해진 초코커피젤리
 
가까운 세븐일레븐에서 만나요!😋
 
★。-—따끈한 신상 라인업 —。★
식사이론 제육열무비빔밥🏷️5,000원
식사이론 치킨타르타르삼각🏷️1,400원
소고기전주비빔삼각김밥🏷️1,200원
파스퇴르 우유푸딩🏷️3,800원
치로루 초코솔티바닐라🏷️2,500원
치로루 초코커피젤리🏷️2,500원
 
#세븐일레븐 #신상pick",278,5,https://www.instagram.com/p/DK8GjzHBy2p/
3658060038293412538,2025-06-19,2025-06-19T00:59:20.000Z,#EVENT,"프리미엄 1등급 국내산 원유로 만든
정통 #파스퇴르 우유푸딩 🥛🤍
 
우유 좋아~ 우유 좋아~♬
세상에서 제일 좋아 ٩(^ᗜ^ )و ´-
 
담백하고 고소한 우유푸딩 먹으러
세븐일레븐으로 고고🏃🏻‍♀️🏃🏻‍♂️
 
🎁 파스퇴르 우유푸딩을 먹어보고 싶다면?!
댓글로 하얀색 하트🤍🤍를 남겨주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드   
 
☑️일정: 6/19(목)~6/25(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 7/2(수)
 
파스퇴르 우유푸딩🏷️3,800원
 
#세븐일레븐 #파스퇴르우유푸딩",873,832,https://www.instagram.com/p/DLECjk9h9q6/
3650751780285169538,2025-06-08,2025-06-08T22:59:07.000Z,#세븐신상,"🛒6월 둘째 주 신상Pick🛒
 
이번 신상 5점 만점에 4.9점 드립니다.
신상픽에 오점이란 없으니까..𖤐
 
🥪 촉촉한 빵과 달콤한 딸기맛의 조합! 대만식 딸기샌드
🍖 한 입 베어물면 육즙이 팡팡! 통소시지 김밥
🥭 여름한정~✧ 마시는 젤리푸딩 후루츄  망고맛
🍓 얼려먹으면 젤라또 식감이?! 후루츄 딸기맛
 
여름을 더욱 맛있게 만들어줄 신상 ˚₊·—̳͟͞͞💝
세븐일레븐에서 만나요~👀
 
★。-—따끈한 신상 라인업 —。★
대만식 딸기샌드🏷️2,700원
뽀드득 통소시지 김밥🏷️3,300원
후루츄 망고맛🏷️1,500원
후루츄 딸기맛🏷️1,500원
 
#세븐일레븐 #신상pick",243,4,https://www.instagram.com/p/DKqE2bTBb-C/
3651597441360716198,2025-06-10,2025-06-10T02:59:18.000Z,#EVENT,"일본의 맛과 감성을 담은 가정식, #미노리키친 🍴
나고야 출신 미노리 셰프의 레시피가 담긴
미노리키친 규동 & 간장닭삼각 출시 ⸜(๑’ᵕ‘๑)⸝
 
고소한 우삼겹에 특제 소스를 입혀
맛을 살린 #미노리키친규동 🍱
 
쫄깃한 닭고기를 일식 간장으로 양념한
#미노리키친간장닭삼각 🍙
 
일본 현지의 맛을 그대로 구현한 음식,
세븐일레븐에서 경험해보세요!💛
 
🎁 미노리키친 상품 출시 소식을 친구를 태그하여 알려주세요! 추첨을 통해 세븐일레븐 모바일 상품권을 드립니다. (@7elevenkorea 팔로우 필수!)
 
☑️일정: 6/10(화)~6/16(월)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/20(금)
 
미노리키친 규동🏷️5,500원
미노리키친 간장닭삼각🏷️1,300원
 
#세븐일레븐 #미노리키친규동 #미노리키친간장닭삼각",1745,744,https://www.instagram.com/p/DKtFIajB-Gm/
3651476664539733519,2025-06-09,2025-06-09T22:59:20.000Z,#EVENT,"촉촉해서 더! 맛있는 대만식 딸기샌드🍓
 
달달한 딸기잼에 고소한 버터마요,
담백한 #특제화이트크림 과 정석 햄&치즈까지 ദ്ദി(｡•̀ ,<)~
 
맛난 토핑들이 겹겹이 쌓여 환상적인 시너지를 내는
대만식 딸기샌드를 맛보세요~😘
 
🎁 대만식 딸기샌드를 함께 나눠먹고 싶은 친구를 태그해주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
 
☑️일정: 6/10(화)~6/16(월)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/20(금)
 
대만식 딸기샌드🏷️2,700원
 
#세븐일레븐 #대만식딸기샌드 #촉촉한입",833,843,https://www.instagram.com/p/DKspq4XhN4P/
3652926202857329919,2025-06-11,2025-06-11T22:59:19.000Z,#세븐신상,"부드럽고 포근한 향기로 꼬옥 안아주는 
스너글 섬유탈취제/유연제를 세븐일레븐에서!
 
💙섬유탈취제 #허거블코튼향 
₊˚ 깨끗한 비누향과 플로럴향
₊˚ 잘 마른 이불 속에 파묻힌 듯한 느낌의 오리지널 라인
 
💛섬유탈취제 #허거블선샤인향 
₊˚ 햇살을 가득 품은 과일향과 달달한 일랑일랑 꽃향기
₊˚ 크리미한 비누향을 느낄 수 있는 햇빛건조향 라인
 
🧸섬유유연제 
₊˚ 스너글의 시그니처향
₊˚ 세탁의 마무리에 사용하는 초고농축 오리지널 라인
 
스너글 섬유탈취제 허거블코튼 150ml🏷️6,900원
스너글 섬유탈취제 허거블코튼 470ml🏷️10,900원
스너글 섬유탈취제 허거블선샤인 150ml🏷️6,900원
스너글 섬유탈취제 허거블선샤인 470ml🏷️10,900원
스너글 섬유유연제 허거블코튼 800ml🏷️12,900원
 
#세븐일레븐 #스너글",169,2,https://www.instagram.com/p/DKxzQcIBxT_/
3653228780694334809,2025-06-12,2025-06-12T09:00:00.000Z,#세븐신상,"🧃6월 한정 벤티 사이즈 음료가 1,330원?!🧃

✅파우치음료 벤티사이즈 6종 6월 특별가격 
토스페이(머니/계좌) 결제시 30% 할인 
📌행사기간: 6/1~6/30 

칸타타아이스블랙커피500ml🏷️1,900원 → 1,330원 
칸타타헤이즐넛500ml🏷️1,900원 → 1,330원 
벤티블랙아메리카노500ml🏷️1,900원 → 1,330원 
벤티헤이즐넛향500ml🏷️1,900원 → 1,330원 
벤티아메리카노스위트500ml🏷️1,900원 → 1,330원 
벤티복숭아아이스티500ml🏷️1,900원 → 1,330원

✨TIP: 아메리카노스위트에 바나나우유를 더해 
부드럽고 달달~한 조합 완성🍌☕️

🎁 @친구태그 와 함께 여러분의 세븐일레븐 음료 꿀조합을 공유해주세요. 추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 6/12(목)~6/18(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/24(화)

#세븐일레븐 #READYFORSUMMER",508,431,https://www.instagram.com/p/DKy4DhshO1Z/
3653046933892971422,2025-06-12,2025-06-12T02:59:11.000Z,#EVENT,"여름 시즌 한정 디저트 ･♪⁺
후루츄 망고맛 & 딸기맛이 출시되었대요💗
 
무더운 여름 속 오아시스가 되어줄 후루츄!
가까운 세븐일레븐에서 맛보세요~😉
 
ㄴ 아 제발 한 입만 주세요 (º ﹃ º )✨
 
🎁 나라면 후루츄를 어떻게 표현할까?🤔
댓글로 자유롭게 남겨주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
⠀
☑️일정: 6/12(목)~6/18(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/24(화)
 
후루츄 망고맛🏷️1,500원
후루츄 딸기맛🏷️1,500원
(✨6월 한달 간 2+1 행사 진행)
 
#세븐일레븐 #후루츄",980,476,https://www.instagram.com/p/DKyOtTqhTue/
3652261738306687044,2025-06-11,2025-06-11T00:59:08.000Z,#EVENT,"⚾ 세븐일레븐 X 자이언츠 콜라보 ⚾
마! 새로왔다 #팅클메론맛 오늘 출시! 🍈🍈🍈
 
달콤한 메론맛 코팅이 입 안에서 팡팡 ˖˚˳⌖ ⚾
인간사료가 아닐 수 없다 🫠💕
 
🎁 팅클 메론맛을 먹어보고 싶다면?
댓글로 메론🍈🍈 이모티콘을 남겨주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
⠀
☑️일정: 6/11(수)~6/17(화)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/23(월)
 
마! 새로왔다 팅클 메론맛🏷️1,900원
 
#세븐일레븐 #자이언츠",9024,1508,https://www.instagram.com/p/DKvcLNShVBE/
3652503949975927434,2025-06-11,2025-06-11T09:00:00.000Z,#세븐신상,"💛넌 짜먹이야? 얼먹이야?🩷

짜먹으면 부드러운 푸딩,
얼리면 쫀득한 젤라또✨

올여름 디저트파의 찐선택
후루츄 망고맛🥭/딸기맛🍓

👅츄르처럼 짜먹는 재미에
🍧얼려먹는 시원쫀득함까지

올여름 널 인간츄르로 임명한다
오직 세븐일레븐에서만 만나보자구💗

🎁 짜먹 vs 얼먹 @친구태그 하고 후루츄 취향을 공유해주세요. 추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)

☑️일정: 6/11(수)~6/17(화)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/24(화)

후루츄 망고맛🏷️1,500원
후루츄 딸기맛🏷️1,500원
(✨6월 한달 간 2+1 행사 진행)
 
#세븐일레븐 #후루츄",823,718,https://www.instagram.com/p/DKwTP2fBrqK/
3650873148955901679,2025-06-09,2025-06-09T03:00:00.000Z,#세븐신상,"올여름 아이스크림은 세븐일레븐에서!🍨
❄ 가격 상관 없이, 브랜드 상관 없이
🧊 원하는 조합으로 골라 담고, 혜택까지 챙기기 

📌행사기간: 6/1~6/30
[1+1] 59 품목 (50% 할인가 적용)
[2+1] 79 품목 (34% 할인가 적용)

🎁 같이 여름을 즐기고 싶은 @친구태그와 함께 여름 관련 이모지 🏖️🍦🌊를 댓글로 남겨주세요. 추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
☑️일정: 6/9(월)~6/15(일)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/20(금)
 
#세븐일레븐 #READYFORSUMMER",761,708,https://www.instagram.com/p/DKqgckrhz7v/
3652352373240016560,2025-06-11,2025-06-11T03:59:13.000Z,#EVENT,"여름이 기다려지는 맛조합~🍜
 
오늘 칼국수 + 비빔면 = #칼빔면 ❤️과 
바삭바삭 #김치왕교자🥟 세트 어때요?😚
 
매콤달콤새콤 감칠맛 MAX 소스에
참기름을 뿌려서 쓱쓱 비비면?!
집 나간 입맛이 순식간에 돌아온답니다 (｡>ᴥ<｡)
 
세븐일레븐에서 맛난 한끼를
더 풍성하고 합리적인 가격으로 즐기세요🌟
 
🎁 댓글에 칼빔면&김치왕교자를 함께 나눠먹고 싶은
친구를 태그해주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
 
☑️일정: 6/11(수)~6/17(화)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/23(월)
 
칼빔면&김치왕교자🏷️4,700원
 
#세븐일레븐 #칼빔면김치왕교자",875,775,https://www.instagram.com/p/DKvwyHphq6w/
3657576737023593756,2025-06-18,2025-06-18T08:59:06.000Z,#세븐신상,"행복한 미소와 자연의 생기 에너지˳೫˚ 𝐊𝐈𝐊𝐈𝐁𝐋𝐎𝐎𝐌
 
투명하고 매끄러운 피부결을 위한
데일리 클렌저를 세븐일레븐에서 만나보세요~💗
 
#요아정클렌저
딸기앰플/허니앰플/초코쉘 3종 앰플 & 스패츌러 포함
요아정 아이스크림 모양의 팩 클렌저 🍦
 
#그린캄클렌징밤
파이토 필링으로 수분 진정 🌿
 
#비타페인딥클렌징오일
모공을 녹이고 조여주는 딥 클렌징 오일 🌊
 
#플로랄클렌징폼
꽃내음을 담아 향기로운 클렌징폼 🌷
 
키키블룸) 요아정 요거트 휩 팩 클렌저🏷️15,000원
키키블룸) 그린 캄 클렌징 밤🏷️6,000원
키키블룸) 비타페인 딥 클렌징오일🏷️6,000원
키키블룸) 플로랄 클렌징폼🏷️3,900원
 
#세븐일레븐 #키키블룸",150,2,https://www.instagram.com/p/DLCUqnlBg0c/
3647398862366538646,2025-06-04,2025-06-04T07:57:28.000Z,#세븐신상,"투명캔 디자인으로 더 영롱하고 트렌디해진
하이볼에 빠진 자몽 & 레몽 ˖˚🥂
 
REAL 자몽 & 레몬 슬라이스가 
들어있어 상큼함이 2배랍니다💞
 
풀 오픈 탭으로 되어 있어
더욱 편리하게 즐길 수 있어요 ৻(≧ᗜ≦৻)
 
하이볼 러버라면 안 마셔볼 수 없쬬~😋
 
자몽맛🧡 VS 레몬맛💛
여러분의 선택은?! 댓글로 남겨주세요!
 
하이볼에 빠진 자몽/레몬🏷️4,500원
📢6월 한달 간 3캔 12,000원 행사
 
📌지나친 음주는 암 발생의 원인이며, 임신 중 음주는
태아의 기형이나 유산, 청소년 음주는 성장과 뇌 발달을 저해합니다.
 
#세븐일레븐 #하이볼에빠진자몽 #하이볼에빠진레몬",294,22,https://www.instagram.com/p/DKeKfDJhXuW/
3647248534887212923,2025-06-04,2025-06-04T02:58:48.000Z,#EVENT,"세계 최대 게임 플랫폼인 #STEAM 이 
세븐일레븐에 상륙했어요!🎮❤️‍🔥
 
5만원 이상 기프트 카드 구매하면
스팀덱, 몬스터 헌터 와일즈 굿즈 등
엄청난 경품이 와르르~🎁˚⋆𐙚｡ 𖦹
 
세븐일레븐에서 이벤트 응모하고,
특별한 선물 받아가세요 (ゝω´･)⌒☆
 
🗓️일정: 6/4(수)~7/6(일)
(*응모기간 내 구매한 상품만 참여 가능)
🎁경품:
1) STEAM DECK OLED 1TB (3명)
2) 몬스터 헌터 와일즈 젬마애용 얀쿡크 인형 (7명)
몬스터 헌터 와일즈 오리지널 샤코슈 (50명)
3) 레 다우 월페이퍼 (응모자 전원)

📥응모방법:
① 가까운 세븐일레븐에서 STEAM 기프트 카드를
5만원 이상 구매한다.
② QR코드를 통해 이벤트 응모 페이지에 접속한다.
기프트 카드 뒷면에 있는 바코드 밑에 32자리 숫자와
배송 정보를 입력하여 응모하면 끝!
 
ꔰꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꗥꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔹꔰ
 
🎁 댓글로 #스팀기프트카드 를 외쳐주세요!
추첨을 통해 25분에게 스팀 기프트 카드 2만원권을
보내드립니다. (@7elevenkorea 팔로우 필수!)
 
☑️일정: 6/4(수)~7/6(일)
☑️경품: 스팀 기프트 카드 2만원권 (25명)
☑️당첨발표: 7/11(금)
 
STEAM 기프트 카드 5만원권🏷️50,000원
STEAM 기프트 카드 베리어블🏷️20,000~100,000원
(*금액 선택 가능)
 
#세븐일레븐 #STEAM기프트카드",347,227,https://www.instagram.com/p/DKdoTfxhCd7/
3646705505445086053,2025-06-03,2025-06-03T08:59:54.000Z,#EVENT,"⚾ 세븐일레븐 X 자이언츠 콜라보 ⚾
#도라야끼빵 #팅클초코맛 이 드디어 내일부터 전점 출시!💌
 
자이언츠의 승리처럼 달달한 도라야끼와🫘
추억의 그 맛 그대로! 먹고 또 먹고 싶은 팅클 초코맛🍫
 
그.리.고 두근두근 COMING SOON ✶ ࣪˖࿐*
팅클 메론맛은 6월 11일 출시 예정이랍니다 ❛˓◞˂̵✧ಣ
 
🎁 도라야끼빵 & 팅클 2종 출시 소식을 친구를 태그하여 알려주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
⠀
☑️일정 : 6/3(화)~6/9(월)
☑️경품 : 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/13(금)
 
마! 도라야끼빵🏷️1,900원
마! 돌아왔다 팅클 초코맛🏷️1,900원
마! 새로왔다 팅클 메론맛🏷️1,900원 (*6/11 출시 예정)
 
#세븐일레븐 #자이언츠",8630,915,https://www.instagram.com/p/DKbs1YMhANl/
3646343432718735835,2025-06-02,2025-06-02T21:00:31.000Z,먹고 6모 만점 ㄱㄱ,".
.
<성적을 부탁해 티처스2>📚
#티처스 #티처스2",8484,16,https://www.instagram.com/p/DKaaghsR1nb/
3647852911889064854,2025-06-04,2025-06-04T22:59:35.000Z,#세븐신상,"메론과 마시멜로가 만나면~?😮
맛없없 조합 #메론멜로볼 탄생 ₊˚⊹💚
 
찐한 쿠키 케이크 위에
부드럽고 쫀득달달한 #마시멜로 와
인기최고 #메론 향을 넣었어요 (๑’ᵕ‘๑)⸝*
 
역대급 메론 초콜릿 신상 ⋰˚☆
오직 세븐일레븐에서만 만나보세요👻🤍
 
메론멜로볼🏷️3,000원
 
#세븐일레븐 #메론멜로볼",391,3,https://www.instagram.com/p/DKfxuVuBaOW/
3645678454361565426,2025-06-01,2025-06-01T22:59:20.000Z,#EVENT,"선물하고🎁 담고🛒 보내고💌
세븐일레븐 APP 럭키 페스타 OPEN ★.ᐟ.ᐟ
 
지금 세븐일레븐 APP에서만 만날 수 있는
초특가 혜택을 놓치지 마세요💗
 
✅ 사전예약/당일픽업 첫 구매 50% 할인 (최대 2만원)
✅ 선물하기 페이백 최대 10,000P (결제금액 10%)
✅ 보관 중인 상품 선물하기 시 상품 1개당 100P
✅ 착한택배 초특가 1,400원
 
🎁 친구를 태그하고 세븐일레븐 APP 럭키 페스타 소식을 알려주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
 
☑️일정: 6/2(월)~6/8(일)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/12(목)
 
#세븐일레븐 #APP럭키페스타",443,483,https://www.instagram.com/p/DKYDT0VhCjy/
3648154730456651287,2025-06-05,2025-06-05T08:59:15.000Z,#EVENT,"ˏˋ꒰ 여름시즌 한정판매 ꒱ˊˎ
워터젤리와 푸딩 사이 말랑말랑 새로운 맛!
#후루츄 6/11 COMING SOON ₊˚⊹💗
 
얼려먹으면 더 시원하고 상큼하게 먹을 수 있어요!
올여름 디저트는 이거당! 😍
 
🎁 후루츄 망고맛🥭 & 딸기맛🍓 당신의 ONE PICK은?!
댓글로 더 먹어보고 싶은 맛을 달아주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
 
☑️일정: 6/5(목)~6/11(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/16(월)
 
후루츄 망고맛🏷️1,500원
후루츄 딸기맛🏷️1,500원
(✨6월 한달 간 2+1 행사 진행 예정)
 
#세븐일레븐 #후루츄",1535,809,https://www.instagram.com/p/DKg2WYKh5YX/
3648064170660061830,2025-06-05,2025-06-05T05:59:19.000Z,#EVENT,"💘세븐일레븐 X 티처스💘
누네띠네 딥초코 6/6 출시 소식 ∗✩⁺🍫
 
무려 #108겹 의 파이결이 겹겹이 쌓여있어,
한 입 먹을 때마다 바사삭! 식감이 살아있어요!
 
공부하다 당 떨어질 때
하나씩 먹기에도 넘 좋답니다 ෆ( •͈ ·̫ •͈ )ෆ
 
세븐일레븐과 정식쌤의 응원ᯓ⋆˚을 가득 담은
누네띠네 딥초코 먹고 이번 6월도 화이팅 해보아요~💪🏻🔥
 
🎁 누네띠네 딥초코를 함께 먹고 싶은 친구를 
태그해주세요!
추첨을 통해 세븐일레븐 모바일 상품권을 드립니다.
(@7elevenkorea 팔로우 필수!)
 
☑️일정: 6/5(목)~6/11(수)
☑️경품: 세븐일레븐 모바일 상품권 5,000원권 (10명)
☑️당첨발표: 6/17(화)
 
누네띠네 딥초코🏷️2,000원 (*6/6 출시 예정)
 
#세븐일레븐 #티처스2",851,733,https://www.instagram.com/p/DKghwjyBeKG/
3645836197504622009,2025-06-02,2025-06-02T04:12:44.000Z,#세븐신상,"여기가 바로 간식 맛집인가요 👀🧡
풍성한 할인 혜택으로 찾아온 세븐일레븐 간식 할인 타임!
 
💚세븐카페 아이스 레귤러/라지 구매시 
만쥬 2종 300원 
📌행사기간: 6/1~6/30
아이스 레귤러 + 완두가득만쥬🏷️2,100원 
아이스 라지 + 단팥가득만쥬🏷️2,400원
 
💚아이스 라떼 / 아이스 커피 
카카오페이머니 결제시 50% 할인
📌행사기간: 6/1~6/30
슈퍼벤티🏷️2,800원 → 1,400원 
아이스 바닐라라떼 / 아이스 라떼🏷️3,000원 → 1,500원
 
💚구슬아이스크림 3종
카카오페이머니 결제시 50% 할인 
📌행사기간: 6/1~6/30
싱글컵🏷️3,000원 → 1,500원 
라지컵🏷️8,500원 → 4,250원
2X라지컵🏷️12,000원 → 6,000원
 
💚즉석피자 구매 시 펩시콜라 250ml 증정
📌행사기간: 6/1~6/15
블랙페퍼페퍼로니피자🏷️8,500원
블루치즈고르곤졸라 피자🏷️7,500원
 
[ #TIP ] 즉석식품 매장은 세븐일레븐 APP에서
매장찾기 > 필터옵션 > 세븐카페 / 구슬아이스크림 / 치킨 
으로 확인할 수 있어요!💌
 
오늘 간식은 세븐일레븐에서! 접수완료~😎
 
#세븐일레븐 #간식할인타임",213,6,https://www.instagram.com/p/DKYnLSFhh25/
3661744615289415575,2025-06-24,2025-06-24T02:59:55.000Z,#세븐신상,"넘 맛있어서 젓가락질을 그’만두’지 못할 걸?
7-SELECT #김치만두 출시 ❤️‍🔥
 
매콤하고 아삭아삭한 김치와
육즙가득 국내산 돼지고기를 사용해
감칠맛을 확! 끌어올렸어요 (๑ᴖ ᴈ ᴖ)
 
내일부터 만두 3종 2+1 행사 START!
세븐일레븐에서 간편하고 맛있는 만두를 즐겨보아요~🤗
 
⊹₊┈ㆍ┈ㆍ┈ㆍ✿ㆍ┈ㆍ┈ㆍ┈₊⊹
 
[7-SELECT 만두 3종 2+1 행사]
🗓️ 기간: 6/25(수)~7/31(목)
🥟 제품: 김치만두/고기만두/갈비만두 (*교차가능)
 
김치만두🏷️2,900원
 
#세븐일레븐 #김치만두",186,2,https://www.instagram.com/p/DLRIVOshmeX/
